instanceName,optimumFO,bestFO,optimumRuntime,runtime,relativeError,repetition
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,39.30163854199964,0.04400485148613354,3
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,32.39972278099958,0.04400485148613354,4
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,34.85494563499924,0.04400485148613354,5
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,38.22459749600057,0.04400485148613354,6
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,28.223082458000135,0.04400485148613354,7
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,49.543700382999305,0.04400485148613354,8
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,34.47370590100036,0.04400485148613354,9
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,21.756009402999553,0.049976869605149854,0
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,15.628428445999816,0.049976869605149854,1
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,24.452604527999938,0.049976869605149854,2
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,12.822850959999414,0.049976869605149854,3
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,18.75273054200079,0.049976869605149854,4
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,13.58182436000061,0.049976869605149854,5
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,19.434845310001037,0.049976869605149854,6
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,14.860157560000516,0.049976869605149854,7
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,15.305810068999563,0.049976869605149854,8
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,18.850220010999692,0.049976869605149854,9
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,10.57162450999931,2.4206902025442877e-05,0
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,10.656796970999494,2.4206902025442877e-05,1
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,12.557927558000301,2.4206902025442877e-05,2
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,8.799299444001008,2.4206902025442877e-05,3
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,8.614357892000044,2.4206902025442877e-05,4
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,14.669828825000877,2.4206902025442877e-05,5
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,11.952310683000178,2.4206902025442877e-05,6
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,7.890846053000132,2.4206902025442877e-05,7
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,9.903532321000966,2.4206902025442877e-05,8
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,7.943041849999645,2.4206902025442877e-05,9
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,40.317732168001385,8.99882619311137e-08,0
