instanceName,optimumFO,bestFO,optimumRuntime,runtime,relativeError,repetition
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,0.006251096725463867,0.04400485148613354,1
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,-1880292517288455103,19.4594059959054,0.008249521255493164,18914608560.732433,2
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,0.004667520523071289,0.04400485148613354,3
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95034139,19.4594059959054,0.012178421020507812,0.04401388482447344,4
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,0.005991220474243164,0.04400485148613354,5
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,0.0051708221435546875,0.04400485148613354,6
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95034140,19.4594059959054,0.007215976715087891,0.04401387476507662,7
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95034138,19.4594059959054,0.0069315433502197266,0.044013894883870246,8
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,0.008262157440185547,0.04400485148613354,9
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500026003,411.73880401533097,0.003187894821166992,0.049976869605149854,0
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500025973,411.73880401533097,0.004878044128417969,0.04997687260521468,1
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500025974,411.73880401533097,0.006325721740722656,0.04997687250521252,2
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500025955,411.73880401533097,0.005521535873413086,0.049976874405253585,3
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9133084517,411.73880401533097,0.004956483840942383,0.08667181118650692,4
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500025973,411.73880401533097,0.004396677017211914,0.04997687260521468,5
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500025923,411.73880401533097,0.004589557647705078,0.04997687760532274,6
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500025965,411.73880401533097,0.003249645233154297,0.04997687340523197,7
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500025966,411.73880401533097,0.0052149295806884766,0.04997687330522981,8
n_800_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999783899,9500025955,411.73880401533097,0.004331111907958984,0.049976874405253585,9
